postcode_sector,relative_area,population_density,multiple_deprivation_index,income_deprivation_index,employment_deprivation_index,crime_deprivation_index,rural_urban,distance_to_station,never_worked,region
LS29,1126.810000000001,72.90569105691053,26.701918699186933,0.08751219512195132,0.060447154471544744,0.7445447154471534,Urban major conurbation,1.3249168617886176,Average,Yorkshire and The Humber
LS290,108365.65999999958,12.013833992094872,7.015086956521756,0.05053754940711472,0.04293675889328049,-1.362885375494072,Rural town and fringe,3.7048334822134406,Average,Yorkshire and The Humber
LS291,134.52000000000004,32.67777777777778,5.729,0.03500000000000002,0.05400000000000002,-0.4420000000000001,Urban city and town,0.19411744444444445,Average,Yorkshire and The Humber
LS296,10388.980000000007,19.849115044247814,5.540106194690247,0.042128318584070665,0.03779646017699113,-0.8300442477876101,Urban major conurbation,0.675482738938053,Average,Yorkshire and The Humber
LS297,21654.450000000008,30.76768558951966,5.32695196506551,0.043262008733624464,0.045532751091702975,-1.2451746724890835,Urban city and town,0.7404782641921391,Average,Yorkshire and The Humber
LS298,19522.650000000023,33.42188679245283,6.858343396226423,0.05826037735849067,0.048373584905660495,-0.9573924528301913,Urban city and town,0.4993992449056604,Average,Yorkshire and The Humber
LS299,12837.639999999996,30.56018957345964,5.184374407582942,0.03862085308056879,0.040161137440758346,-0.9302037914691969,Urban city and town,0.8002468597156395,Average,Yorkshire and The Humber
LS31,1516.9800000000005,80.06296296296293,31.278398148148117,0.13991666666666666,0.09621296296296288,0.39724999999999977,Urban major conurbation,1.1173386018518523,Average,Yorkshire and The Humber
LS42,1552.5799999999997,76.67100000000005,29.471580000000078,0.15230499999999975,0.11834000000000025,0.9523000000000019,Urban major conurbation,0.5241407339999995,Average,Yorkshire and The Humber
LS52,7.07,48.5,27.201,0.18100000000000002,0.138,0.83,Urban major conurbation,0.25385,High,Yorkshire and The Humber
LS53,2145.2099999999978,55.49257425742572,33.30381683168316,0.207940594059406,0.15697524752475253,1.0032178217821806,Urban major conurbation,0.655210608415841,Average,Yorkshire and The Humber
LS61,666.1400000000007,168.47964601769922,24.997371681415917,0.11261061946902666,0.0766061946902656,0.811017699115042,Urban major conurbation,0.6029784575221243,Average,Yorkshire and The Humber
LS62,1280.2599999999982,87.13592233009715,25.070412621359225,0.1336213592233007,0.08750000000000012,0.5541213592233027,Urban major conurbation,1.4420724223300965,Average,Yorkshire and The Humber
LS63,1639.5699999999981,94.05742574257421,17.288569306930707,0.07904455445544559,0.06606930693069293,0.4517376237623755,Urban major conurbation,0.7233945534653463,Average,Yorkshire and The Humber
LS64,1892.5600000000009,51.697368421052644,12.858912280701714,0.08280263157894704,0.07645175438596474,0.02114912280701805,Urban major conurbation,2.1630901315789473,Average,Yorkshire and The Humber
LS69,74.55,14.875,49.545,0.327,0.21600000000000005,0.754,Urban major conurbation,1.84642,High,Yorkshire and The Humber
LS71,977.8099999999997,119.2953271028037,42.93498130841126,0.2561028037383181,0.17071962616822434,0.9139252336448602,Urban major conurbation,1.471746915887851,High,Yorkshire and The Humber
LS72,1524.7199999999998,46.73777777777777,35.51031666666662,0.23823333333333294,0.17991111111111147,0.635027777777777,Urban major conurbation,2.2180186111111104,High,Yorkshire and The Humber
LS73,1256.3700000000017,65.04999999999998,32.23322527472524,0.21234615384615377,0.1584890109890111,0.7346373626373628,Urban major conurbation,2.8173868681318686,Average,Yorkshire and The Humber
LS74,1322.259999999999,56.95215053763436,28.68448924731187,0.19570430107526865,0.15302150537634396,0.5376236559139815,Urban major conurbation,3.1245190322580636,Average,Yorkshire and The Humber
LS79,62.62,19.85,49.545,0.327,0.21600000000000005,0.754,Urban major conurbation,1.8468099999999998,High,Yorkshire and The Humber
LS81,2163.15,40.959154929577544,14.672924882629102,0.09465727699530523,0.08914553990610329,0.49938028169014065,Urban major conurbation,4.792744319248826,Average,Yorkshire and The Humber
LS82,7166.509999999985,41.241803278688515,14.899913934426255,0.10107377049180347,0.08466393442622949,0.4123893442622948,Urban major conurbation,4.386257254098361,Average,Yorkshire and The Humber
LS83,1215.14,74.8227979274612,46.40433160621756,0.28393264248704686,0.21795854922279764,1.0549170984455978,Urban major conurbation,3.151986217616582,High,Yorkshire and The Humber
LS84,677.6100000000004,114.37844827586207,37.01899137931034,0.22744827586206884,0.1759224137931035,0.9704741379310342,Urban major conurbation,3.379070517241378,High,Yorkshire and The Humber
LS85,723.6,129.20784313725474,58.27226797385605,0.3405555555555559,0.24854248366013068,1.353287581699347,Urban major conurbation,2.637155424836602,High,Yorkshire and The Humber
LS888,4312.320000000003,2.599999999999999,35.83400000000003,0.226,0.19599999999999995,-0.6829999999999999,Urban major conurbation,3.9612190625000014,Average,Yorkshire and The Humber
LS89,135.82,13.866666666666667,42.085,0.214,0.152,1.6929999999999998,Urban major conurbation,2.007055,High,Yorkshire and The Humber
LS90,11433.039999999994,38.15476190476188,54.38167261904761,0.3566488095238102,0.24724404761904767,0.8184404761904753,Urban major conurbation,2.6151089285714297,Average,Yorkshire and The Humber
LS91,115.92,8.8,42.448,0.26,0.22399999999999998,0.6940000000000001,Urban major conurbation,2.49563,Average,Yorkshire and The Humber
LS96,1386.7400000000011,85.36839826839828,61.98816883116878,0.38347619047619064,0.26524675324675323,1.4956753246753234,Urban major conurbation,2.910418614718615,High,Yorkshire and The Humber
LS97,1366.7500000000016,80.59887640449446,59.76390449438191,0.35698314606741555,0.2666910112359551,1.2621179775280915,Urban major conurbation,2.029697752808988,High,Yorkshire and The Humber
LS98,921.9199999999997,89.1060402684564,40.85055033557047,0.20975838926174473,0.14982550335570477,0.7269261744966431,Urban major conurbation,1.478137275167785,Average,Yorkshire and The Humber
LS981,140.91,1.3,61.979,0.392,0.35200000000000004,0.679,Urban major conurbation,3.15101,High,Yorkshire and The Humber
LS983,5.87,39.0,19.002,0.042,0.039,0.5870000000000001,Urban major conurbation,0.5122180000000001,Average,Yorkshire and The Humber
LS984,5.87,39.0,19.002,0.042,0.039,0.5870000000000001,Urban major conurbation,0.5122180000000001,Average,Yorkshire and The Humber
LS99,1192.609999999999,82.34523809523806,47.575928571428584,0.29881746031746054,0.21419841269841264,0.9109126984126973,Urban major conurbation,2.5152580952380954,High,Yorkshire and The Humber
LS992,269.52,2.6,35.834,0.226,0.196,-0.6829999999999999,Urban major conurbation,3.91469,Average,Yorkshire and The Humber
LS993,17.06,19.1,12.152999999999999,0.08900000000000001,0.08800000000000001,-0.523,Urban major conurbation,0.324154,Average,Yorkshire and The Humber
LS998,134.76,2.6,35.834,0.226,0.196,-0.6829999999999999,Urban major conurbation,3.96272,Average,Yorkshire and The Humber
LU11,1428.0900000000008,105.27447916666654,38.02440625,0.21468229166666633,0.1424166666666665,0.8775156249999997,Urban city and town,1.2614891875000005,High,East of England
LU12,1327.999999999998,38.14528301886793,40.21252830188678,0.17272641509433934,0.13072641509433938,1.2689811320754694,Urban city and town,0.3572110792452831,Average,East of England
LU13,21793.530000000006,87.21981981981983,34.371265765765784,0.19840540540540547,0.13051801801801807,0.9711351351351376,Urban city and town,1.0240461067567568,Average,East of England
LU14,23702.970000000005,16.360447761194017,17.329917910447797,0.10969402985074657,0.09314925373134313,0.0037985074626865466,Rural town and fringe,3.467379104477611,Average,East of England
LU15,1927.3900000000008,79.7695067264574,40.06263228699555,0.24304035874439534,0.1734753363228698,1.3325381165919326,Urban city and town,1.4663066905829598,Average,East of England
LU19,161.68,71.82000000000005,40.664999999999985,0.17100000000000004,0.133,1.2190000000000005,Urban city and town,0.6390312857142856,High,East of England
LU20,1633.8100000000004,64.2113861386138,32.273742574257454,0.1888267326732675,0.13922772277227696,1.025846534653466,Urban city and town,0.8320292495049506,Average,East of England
LU27,2625.879999999998,60.7664536741214,17.741456869009568,0.09980191693290741,0.07878913738019162,0.4673546325878588,Urban city and town,1.808147290734824,Average,East of England
LU28,43564.85000000006,42.88362831858406,14.929500000000033,0.08647787610619469,0.07036725663716828,0.21352654867256593,Urban city and town,3.349338274336281,Average,East of England
LU29,39886.489999999954,43.26181818181815,18.127768181818247,0.12316363636363653,0.09241818181818189,0.13639545454545526,Urban city and town,2.183865068181818,Average,East of England
LU31,1157.1999999999998,101.68132780082985,27.727580912863,0.1905352697095434,0.12257676348547711,0.3788755186721979,Urban city and town,1.5290083941908719,High,East of England
LU32,1651.5600000000009,55.15564853556487,21.804723849372408,0.1403974895397489,0.11184518828451898,0.434008368200837,Urban city and town,1.2935640079497908,Average,East of England
LU33,19183.20999999998,56.577606177606164,26.794084942084957,0.18102316602316615,0.13476447876447895,0.5938030888030874,Urban city and town,1.7523001467181465,Average,East of England
LU34,539.74,48.78701298701299,9.636324675324683,0.06242857142857146,0.056467532467532444,0.1439870129870131,Urban city and town,2.407135844155844,Average,East of England
LU39,60.14,76.27499999999999,40.665,0.17099999999999996,0.133,1.219,Urban city and town,0.661268375,High,East of England
LU40,1682.0300000000009,62.18624535315978,27.132836431226764,0.1830706319702605,0.13782527881040887,0.6092973977695154,Urban city and town,2.1120873345724904,Average,East of England
LU48,1182.7400000000007,89.4953757225433,34.804710982658996,0.23930635838150316,0.15153179190751434,0.4806416184971103,Urban city and town,1.6658666647398843,High,East of England
LU49,7047.489999999999,71.2836298932385,28.31748042704625,0.19632740213523128,0.13837722419928827,0.585113879003559,Urban city and town,1.039481217437722,Average,East of England
LU54,4626.959999999998,44.4230088495576,16.74800000000004,0.10500000000000034,0.09100000000000003,-0.02799999999999986,Urban city and town,3.7979843362831853,Average,East of England
LU55,8743.269999999997,45.075824175824195,16.747999999999994,0.10500000000000036,0.0910000000000002,-0.027999999999999813,Urban city and town,3.891285311355307,Average,East of England
LU56,28779.319999999978,21.782162162162155,16.748000000000037,0.10500000000000033,0.09099999999999979,-0.02799999999999992,Rural town and fringe,2.6181384054054075,Average,East of England
LU61,8719.22,47.0841463414635,16.700829268292722,0.10471138211382149,0.09078048780487816,-0.029979674796747804,Urban city and town,5.553636097560975,Average,East of England
LU62,41979.06999999998,10.406511627906971,13.859683720930237,0.0890465116279072,0.07593023255813937,-0.265051162790697,Rural town and fringe,6.0161961860465105,Average,East of England
LU63,10899.079999999998,48.28405797101449,16.698681159420328,0.10471497584541097,0.09073429951690813,-0.028980676328502302,Urban city and town,5.190954830917875,Average,East of England
LU69,546.5000000000005,23.869565217391315,16.74800000000001,0.10500000000000007,0.0910000000000001,-0.02800000000000002,Urban city and town,4.889136086956519,Average,East of England
LU70,142488.63999999996,10.036111111111119,9.661690972222239,0.061736111111111165,0.05380208333333322,-0.5445902777777767,Rural village,3.7605810604166674,Average,South East
LU71,1346.810000000001,48.8059210526315,16.748000000000037,0.10500000000000032,0.09099999999999979,-0.027999999999999997,Urban city and town,1.120785625,Average,East of England
LU72,3683.7400000000025,47.11764705882352,16.748000000000037,0.10500000000000033,0.0909999999999998,-0.027999999999999917,Urban city and town,0.6127545219251339,Average,East of England
LU73,3519.1100000000033,46.716113744075834,16.497222748815204,0.10394786729857852,0.08991943127962082,-0.02993364928909939,Urban city and town,2.161812180094785,Average,East of England
LU74,6467.13,37.09197860962565,12.090251336898415,0.08588770053475946,0.06983422459893038,-0.42853475935828944,Urban city and town,2.2644222994652403,Average,East of England
LU76,410.54999999999984,18.624000000000006,16.747999999999994,0.105,0.09100000000000001,-0.028000000000000014,Urban city and town,1.6575979999999995,Average,East of England
LU79,77862.49999999994,7.586904761904746,12.417484126984151,0.08595238095238124,0.06955158730158717,-0.42036507936508105,Rural village,3.9895860317460334,Average,East of England
M11,675.2499999999998,53.34285714285709,26.531714285714283,0.07452380952380948,0.03242857142857142,1.3668690476190488,Urban major conurbation,0.5930819761904761,Average,North West
M110,93.06,7.6,56.215,0.366,0.254,0.474,Urban major conurbation,0.47647249999999997,High,North West
M111,1475.010000000001,53.3770588235294,58.57190000000017,0.37240000000000095,0.2857117647058815,1.2430823529411776,Urban major conurbation,0.604427669411765,High,North West
M112,4238.839999999999,23.488095238095212,57.39725595238102,0.37135119047619075,0.275315476190476,0.6120952380952388,Urban major conurbation,0.7523600238095237,High,North West
M113,1601.8100000000036,39.30647482014388,56.04478417266172,0.35446043165467694,0.2580719424460429,1.2445323741007221,Urban major conurbation,0.8971774460431655,High,North West
M114,2211.6600000000008,63.30316205533592,57.15758893280646,0.39415019762845754,0.2685256916996052,0.6039249011857712,Urban major conurbation,1.7356499288537544,High,North West
M12,1449.3899999999987,68.97870370370373,27.79561111111106,0.07075000000000016,0.030018518518518552,1.0477777777777757,Urban major conurbation,0.3755771629629629,Average,North West
M120,147.01,27.21538461538462,59.00400000000001,0.4260000000000001,0.278,0.72,Urban major conurbation,0.5477670769230768,High,North West
M124,1817.0200000000007,71.83016759776538,57.28270391061464,0.372290502793296,0.24736312849162037,1.2040167597765374,Urban major conurbation,0.9647203016759778,High,North West
M125,2675.259999999998,66.6287128712871,60.19884158415836,0.38088118811881283,0.2633118811881189,1.2876683168316843,Urban major conurbation,0.6765150237623762,High,North West
M126,2933.1100000000015,16.437373737373726,60.05643434343428,0.3832828282828283,0.2749999999999999,1.0847777777777778,Urban major conurbation,0.5752179969696971,High,North West
